ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"<src: https://static.jojowiki.com/images/thumb/0/04/latest/20200116075441/JoJo6251JoJos.jpg/497px-JoJo6251JoJos.jpg?20200116075441
alt: File:JoJo6251JoJos.jpg>
<src: https://static.jojowiki.com/images/thumb/3/36/latest/20200116075447/JoJo6251JoJos2.jpg/661px-JoJo6251JoJos2.jpg?20200116075447
alt: File:JoJo6251JoJos2.jpg>
<src: https://static.jojowiki.com/images/thumb/3/34/latest/20220228005621/JoJo6251_Sketch.jpg/800px-JoJo6251_Sketch.jpg?20220228005621
alt: File:JoJo6251 Sketch.jpg>
","December 10, 1993",JoJo6251 (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/7/7e/latest/20200117002641/JoJo6251A.jpg/606px-JoJo6251A.jpg?20200117002641
alt: File:JoJo6251A.jpg>
<src: https://static.jojowiki.com/images/thumb/5/5c/latest/20200117002643/JoJo6251B.jpg/591px-JoJo6251B.jpg?20200117002643
alt: File:JoJo6251B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/26/latest/20200116075828/JoJo6251Tree.jpg/800px-JoJo6251Tree.jpg?20200116075828
alt: File:JoJo6251Tree.jpg>
<src: https://static.jojowiki.com/images/thumb/c/ca/latest/20200116075839/JoJo6251Tree2.jpg/800px-JoJo6251Tree2.jpg?20200116075839
alt: File:JoJo6251Tree2.jpg>
","December 10, 1993",JoJo6251 (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20200117002644/JoJo6251_C.jpg/800px-JoJo6251_C.jpg?20200117002644
alt: File:JoJo6251 C.jpg>
<src: https://static.jojowiki.com/images/thumb/8/8f/latest/20200117002646/JoJo6251_D.jpg/800px-JoJo6251_D.jpg?20200117002646
alt: File:JoJo6251 D.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/9e/latest/20200116075849/JoJo6251C.jpg/800px-JoJo6251C.jpg?20200116075849
alt: File:JoJo6251C.jpg>
<src: https://static.jojowiki.com/images/thumb/c/c9/latest/20200116075901/JoJo6251D.jpg/800px-JoJo6251D.jpg?20200116075901
alt: File:JoJo6251D.jpg>
","December 10, 1993",JoJo6251 (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/1/1b/latest/20200117002638/JoJo6251E.jpg/800px-JoJo6251E.jpg?20200117002638
alt: File:JoJo6251E.jpg>
<src: https://static.jojowiki.com/images/thumb/2/2a/latest/20200117002640/JoJo6251F.jpg/800px-JoJo6251F.jpg?20200117002640
alt: File:JoJo6251F.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/de/latest/20221224180459/Yukako_and_koichi_Shikishi.png/418px-Yukako_and_koichi_Shikishi.png?20221224180459
alt: File:Yukako and koichi Shikishi.png>
",December 1993,Yukako and Koichi illustration for Kouji Kitahara(JoJo 6251 Autograph),"<src: https://static.jojowiki.com/images/thumb/c/cc/latest/20221224220138/Yukako_and_koichi_Shikishi.jpeg/732px-Yukako_and_koichi_Shikishi.jpeg?20221224220138
alt: File:Yukako and koichi Shikishi.jpeg>
"
"<src: https://static.jojowiki.com/images/thumb/a/ab/latest/20200117003457/WSJ1994No1.png/439px-WSJ1994No1.png?20200117003457
alt: File:WSJ1994No1.png>
","January 1, 1994",Weekly Shonen Jump 1994 Issue #1 (Cover),"<src: https://static.jojowiki.com/images/thumb/c/c3/latest/20230107220949/Weekly_Jump_January_1_1994.png/419px-Weekly_Jump_January_1_1994.png?20230107220949
alt: File:Weekly Jump January 1 1994.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/d6/latest/20220104233819/Chapter_345_JoJonium_Cover_A.png/418px-Chapter_345_JoJonium_Cover_A.png?20220104233819
alt: File:Chapter 345 JoJonium Cover A.png>
<src: https://static.jojowiki.com/images/thumb/b/b1/latest/20220814200509/Chapter_345_Cover_A_Manuscript.jpg/389px-Chapter_345_Cover_A_Manuscript.jpg?20220814200509
alt: File:Chapter 345 Cover A Manuscript.jpg>
","January 1, 1994",Weekly Shonen Jump 1994 Issue #1 (Color Page),"<src: https://static.jojowiki.com/images/thumb/a/af/latest/20210126225443/Chapter_345_Magazine_Cover_A.png/395px-Chapter_345_Magazine_Cover_A.png?20210126225443
alt: File:Chapter 345 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/8/82/latest/20201023224633/Chapter_345_Cover_B_clean.jpg/799px-Chapter_345_Cover_B_clean.jpg?20201023224633
alt: File:Chapter 345 Cover B clean.jpg>
","January 1, 1994",Weekly Shonen Jump 1994 Issue #1 (Title Page),"<src: https://static.jojowiki.com/images/thumb/f/f8/latest/20210213032422/Chapter_345_Magazine_Cover_B.png/800px-Chapter_345_Magazine_Cover_B.png?20210213032422
alt: File:Chapter 345 Magazine Cover B.png>
"
"<src: https://static.jojowiki.com/images/8/81/latest/20210316003210/WSJ1994No3C.png?20210316003210
alt: File:WSJ1994No3C.png>
","January 10, 1994",Weekly Shonen Jump 1994 Issue #3-4 (Cover),"<src: https://static.jojowiki.com/images/thumb/5/5c/latest/20210316002202/Weekly_Jump_January_10_1994.png/420px-Weekly_Jump_January_10_1994.png?20210316002202
alt: File:Weekly Jump January 10 1994.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/fa/latest/20191015214104/WSJ1994No3-4Calender.png/456px-WSJ1994No3-4Calender.png?20191015214104
alt: File:WSJ1994No3-4Calender.png>
","January 10, 1994",Weekly Shonen Jump 1994 Issue #3-4 (Bonus Carddass Calendar),"<src: https://static.jojowiki.com/images/thumb/f/f5/latest/20210316002934/WSJ1994No3-4Calender2.png/396px-WSJ1994No3-4Calender2.png?20210316002934
alt: File:WSJ1994No3-4Calender2.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/fd/latest/20210218191441/Weekly_Jump_January_18_1994_New_Year_Sketch.png/440px-Weekly_Jump_January_18_1994_New_Year_Sketch.png?20210218191441
alt: File:Weekly Jump January 18 1994 New Year Sketch.png>
","January 18, 1994",Weekly Shonen Jump 1994 Issue #5/6 (Inside Illustration) ,"<src: https://static.jojowiki.com/images/thumb/e/e1/latest/20210208003943/Weekly_Jump_January_18_1994.png/420px-Weekly_Jump_January_18_1994.png?20210208003943
alt: File:Weekly Jump January 18 1994.png>
"
"<src: https://static.jojowiki.com/images/thumb/0/0b/latest/20191015213349/WSJ1994No5Card.png/429px-WSJ1994No5Card.png?20191015213349
alt: File:WSJ1994No5Card.png>
","January 18, 1994",Weekly Shonen Jump 1994 Issue #5/6 (Telephone Card Gift),"<src: https://static.jojowiki.com/images/4/47/latest/20191015214749/WSJ1994TelephoneCard.jpg?20191015214749
alt: File:WSJ1994TelephoneCard.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/e9/latest/20200117003456/JumpComics36clean.jpg/439px-JumpComics36clean.jpg?20200117003456
alt: File:JumpComics36clean.jpg>
","February 4, 1994",Jump Comics Volume 36 (Cover),"<src: https://static.jojowiki.com/images/thumb/b/ba/latest/20191015213904/Volume_36.jpg/380px-Volume_36.jpg?20191015213904
alt: File:Volume 36.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c7/latest/20200117004432/JumpComics37.jpg/581px-JumpComics37.jpg?20200117004432
alt: File:JumpComics37.jpg>
","May 2, 1994",Jump Comics Volume 37 (Cover),"<src: https://static.jojowiki.com/images/thumb/b/b0/latest/20191015214802/Volume_37.jpg/371px-Volume_37.jpg?20191015214802
alt: File:Volume 37.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20230218030121/Josuke_Postcard_-_Summer_1994.png/398px-Josuke_Postcard_-_Summer_1994.png?20230218030121
alt: File:Josuke Postcard - Summer 1994.png>
",Summer 1994,Josuke illustration (Autograph),"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20230218030121/Josuke_Postcard_-_Summer_1994.png/398px-Josuke_Postcard_-_Summer_1994.png?20230218030121
alt: File:Josuke Postcard - Summer 1994.png>
"
"<src: https://static.jojowiki.com/images/0/04/latest/20230306092119/Josuke_Postcard_-_Summer_1994_3.png?20230306092119
alt: File:Josuke Postcard - Summer 1994 3.png>
",Summer 1994,Josuke illustration (Autograph),"<src: https://static.jojowiki.com/images/thumb/8/85/latest/20230305193713/Josuke_Postcards_Summer_1994.png/800px-Josuke_Postcards_Summer_1994.png?20230305193713
alt: File:Josuke Postcards Summer 1994.png>
"
"<src: https://static.jojowiki.com/images/b/b5/latest/20230305193945/Josuke_Postcard_-_Summer_1994_2.png?20230305193945
alt: File:Josuke Postcard - Summer 1994 2.png>
",Summer 1994,Josuke illustration (Autograph),"<src: https://static.jojowiki.com/images/thumb/8/85/latest/20230305193713/Josuke_Postcards_Summer_1994.png/800px-Josuke_Postcards_Summer_1994.png?20230305193713
alt: File:Josuke Postcards Summer 1994.png>
"
"<src: https://static.jojowiki.com/images/thumb/b/b6/latest/20210523204115/WSJ_cover_DiUch108.png/382px-WSJ_cover_DiUch108.png?20210523204115
alt: File:WSJ cover DiUch108.png>
<src: https://static.jojowiki.com/images/thumb/2/2c/latest/20200117004601/WSJ1994No32.jpg/385px-WSJ1994No32.jpg?20200117004601
alt: File:WSJ1994No32.jpg>
","July 25, 1994",Weekly Shonen Jump 1994 Issue #32 (Cover),"<src: https://static.jojowiki.com/images/thumb/6/6e/latest/20230107222019/Weekly_Jump_July_25_1994.jpg/415px-Weekly_Jump_July_25_1994.jpg?20230107222019
alt: File:Weekly Jump July 25 1994.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/f/ff/latest/20191015215348/WSJ1994No1T.png/455px-WSJ1994No1T.png?20191015215348
alt: File:WSJ1994No1T.png>
","July 25, 1994",Weekly Shonen Jump 1994 Issue #32 (Title Page),"<src: https://static.jojowiki.com/images/thumb/7/71/latest/20230108203454/Chapter_373_Magazine_Cover.png/408px-Chapter_373_Magazine_Cover.png?20230108203454
alt: File:Chapter 373 Magazine Cover.png>
"
"<src: https://static.jojowiki.com/images/thumb/6/6c/latest/20210523204613/Vol38_cover_art.png/599px-Vol38_cover_art.png?20210523204613
alt: File:Vol38 cover art.png>
<src: https://static.jojowiki.com/images/thumb/0/00/latest/20200116064825/JumpComics38.jpg/603px-JumpComics38.jpg?20200116064825
alt: File:JumpComics38.jpg>
","August 4, 1994",Jump Comics Volume 38 (Cover),"<src: https://static.jojowiki.com/images/thumb/9/9e/latest/20191015213148/Volume_38.jpg/380px-Volume_38.jpg?20191015213148
alt: File:Volume 38.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/7d/latest/20201001070652/UEUJ_Super_Jump_Illustration.jpg/450px-UEUJ_Super_Jump_Illustration.jpg?20201001070652
alt: File:UEUJ Super Jump Illustration.jpg>
","January 11, 1995","Super Jump 1995 Issue #2, Under Execution Under Jailbreak (Cover)","<src: https://static.jojowiki.com/images/thumb/0/07/latest/20191015213225/Super_Jump_1995_No.2.jpg/413px-Super_Jump_1995_No.2.jpg?20191015213225
alt: File:Super Jump 1995 No.2.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/f/f3/latest/20191201151035/UEUJ_Cover_A.png/410px-UEUJ_Cover_A.png?20191201151035
alt: File:UEUJ Cover A.png>
","January 11, 1995","Super Jump 1995 Issue #2, Under Execution Under Jailbreak (Color Page)","<src: https://static.jojowiki.com/images/thumb/f/f3/latest/20191201151035/UEUJ_Cover_A.png/410px-UEUJ_Cover_A.png?20191201151035
alt: File:UEUJ Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/7/7e/latest/20191104073949/UEUJ_Cover_B.png/800px-UEUJ_Cover_B.png?20191104073949
alt: File:UEUJ Cover B.png>
","January 11, 1995","Super Jump 1995 Issue #2, Under Execution Under Jailbreak (Title Page)","<src: https://static.jojowiki.com/images/thumb/7/7e/latest/20191104073949/UEUJ_Cover_B.png/800px-UEUJ_Cover_B.png?20191104073949
alt: File:UEUJ Cover B.png>
"
"<src: https://static.jojowiki.com/images/thumb/3/32/latest/20191201151039/UEUJ_Page_4.png/410px-UEUJ_Page_4.png?20191201151039
alt: File:UEUJ Page 4.png>
","January 11, 1995","Super Jump 1995 Issue #2, Under Execution Under Jailbreak (Color Page)","<src: https://static.jojowiki.com/images/thumb/3/32/latest/20191201151039/UEUJ_Page_4.png/410px-UEUJ_Page_4.png?20191201151039
alt: File:UEUJ Page 4.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/d2/latest/20200117005027/JumpComics40.png/586px-JumpComics40.png?20200117005027
alt: File:JumpComics40.png>
","January 11, 1995",Jump Comics Volume 40 (Cover),"<src: https://static.jojowiki.com/images/thumb/1/17/latest/20191015213149/Volume_40.jpg/380px-Volume_40.jpg?20191015213149
alt: File:Volume 40.jpg>
"
"<src: https://static.jojowiki.com/images/1/15/latest/20210110105742/WSJ1995No5C.png?20210110105742
alt: File:WSJ1995No5C.png>
","January 17, 1995",Weekly Shonen Jump 1995 Issue #5-6 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/03/latest/20210110105325/Weekly_Jump_January_17_1995.jpg/415px-Weekly_Jump_January_17_1995.jpg?20210110105325
alt: File:Weekly Jump January 17 1995.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/a/ae/latest/20220104233810/Chapter_398_JoJonium_Cover_A.png/418px-Chapter_398_JoJonium_Cover_A.png?20220104233810
alt: File:Chapter 398 JoJonium Cover A.png>
","February 6, 1995",Weekly Shonen Jump 1995 Issue #8 (Color Page),"<src: https://static.jojowiki.com/images/thumb/c/c6/latest/20230108205350/Chapter_398_Magazine_Cover_A.png/389px-Chapter_398_Magazine_Cover_A.png?20230108205350
alt: File:Chapter 398 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/c/c5/latest/20220826052521/WSJ1995No8.png/800px-WSJ1995No8.png?20220826052521
alt: File:WSJ1995No8.png>
","February 6, 1995",Weekly Shonen Jump 1995 Issue #8 (Title Page),"<src: https://static.jojowiki.com/images/2/24/latest/20220723204623/Chapter_398_Magazine_Cover_B.png?20220723204623
alt: File:Chapter 398 Magazine Cover B.png>
"
"<src: https://static.jojowiki.com/images/thumb/0/04/latest/20200117004744/Josukecrest.png/591px-Josukecrest.png?20200117004744
alt: File:Josukecrest.png>
","May 8, 1995",Weekly Shonen Jump 1995 Issue #21-22(Bonus Card),"<src: https://static.jojowiki.com/images/e/eb/latest/20191015213245/JosukeCrestCard.jpg?20191015213245
alt: File:JosukeCrestCard.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/24/latest/20210526191015/Vol42_cover_art.png/426px-Vol42_cover_art.png?20210526191015
alt: File:Vol42 cover art.png>
<src: https://static.jojowiki.com/images/thumb/f/fb/latest/20200117005701/JumpComics42.jpg/419px-JumpComics42.jpg?20200117005701
alt: File:JumpComics42.jpg>
","May 11, 1995",Jump Comics Volume 42 (Cover),"<src: https://static.jojowiki.com/images/thumb/c/c0/latest/20191015212828/Volume_42.jpg/377px-Volume_42.jpg?20191015212828
alt: File:Volume 42.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/a/a1/latest/20220826220819/WSJ1995No23-25CallingCard.png/800px-WSJ1995No23-25CallingCard.png?20220826220819
alt: File:WSJ1995No23-25CallingCard.png>
","May 22, 1995-June 5, 1995",Weekly Shonen Jump 1995 Issue #23 - Issue #25(Telephone card Gift),"<src: https://static.jojowiki.com/images/e/e8/latest/20200706052935/1995WSJ_Part4_TelephoneCard.png?20200706052935
alt: File:1995WSJ Part4 TelephoneCard.png>
"
"<src: https://static.jojowiki.com/images/thumb/c/c6/latest/20210801061009/1995no28_CGP.png/421px-1995no28_CGP.png?20210801061009
alt: File:1995no28 CGP.png>
<src: https://static.jojowiki.com/images/thumb/4/4f/latest/20220826043742/WSJ1995No28.jpg/424px-WSJ1995No28.jpg?20220826043742
alt: File:WSJ1995No28.jpg>
","June 26, 1995",Weekly Shonen Jump 1995 Issue #28 (Catchphrase Grand Prix),"<src: https://static.jojowiki.com/images/b/b1/latest/20191015215142/WSJ1995No28-2.jpg.jpg?20191015215142
alt: File:WSJ1995No28-2.jpg.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/b7/latest/20191015213339/JumpComics43.png/501px-JumpComics43.png?20191015213339
alt: File:JumpComics43.png>
","August 4, 1995",Jump Comics Volume 43 (Cover),"<src: https://static.jojowiki.com/images/thumb/7/78/latest/20191015215812/Volume_43.jpg/380px-Volume_43.jpg?20191015215812
alt: File:Volume 43.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/1/12/latest/20200117005209/WSJ1995No40G.png/392px-WSJ1995No40G.png?20200117005209
alt: File:WSJ1995No40G.png>
","September 18, 1995",Weekly Shonen Jump 1995 Issue #40 (Gift Cards),"<src: https://static.jojowiki.com/images/thumb/3/38/latest/20200830222415/WSJ1995GiftCards.jpg/673px-WSJ1995GiftCards.jpg?20200830222415
alt: File:WSJ1995GiftCards.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/b3/latest/20210801062202/JumpComics44.png/556px-JumpComics44.png?20210801062202
alt: File:JumpComics44.png>
","October 4, 1995",Jump Comics Volume 44 (Cover),"<src: https://static.jojowiki.com/images/thumb/6/6d/latest/20191015213859/Volume_44.jpg/380px-Volume_44.jpg?20191015213859
alt: File:Volume 44.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/57/latest/20200117010115/WSJ1995Cards.jpg/404px-WSJ1995Cards.jpg?20200117010115
alt: File:WSJ1995Cards.jpg>
<src: https://static.jojowiki.com/images/thumb/1/11/latest/20191015215055/WSJ199544-48Cards.png/800px-WSJ199544-48Cards.png?20191015215055
alt: File:WSJ199544-48Cards.png>
<src: https://static.jojowiki.com/images/thumb/4/43/latest/20191015215137/KiraBTDart.jpg/418px-KiraBTDart.jpg?20191015215137
alt: File:KiraBTDart.jpg>
","October 16, 1995-November 13, 1995",Weekly Shonen Jump 1995 Issue #44 - Issue #48(Jump Collectors Club Cards),"<src: https://static.jojowiki.com/images/thumb/7/72/latest/20200830224039/JumpCollectorsCard2.jpg/773px-JumpCollectorsCard2.jpg?20200830224039
alt: File:JumpCollectorsCard2.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/a/ae/latest/20200117003853/WSJDiUCards.jpg/398px-WSJDiUCards.jpg?20200117003853
alt: File:WSJDiUCards.jpg>
<src: https://static.jojowiki.com/images/thumb/d/dc/latest/20191015214027/WSJ1995No49-52Cards.jpg/436px-WSJ1995No49-52Cards.jpg?20191015214027
alt: File:WSJ1995No49-52Cards.jpg>
","November 20, 1995-December 11, 1995",Weekly Shonen Jump 1995 Issue #49 - Issue #52(Jump Collectors Club Cards),"<src: https://static.jojowiki.com/images/thumb/6/61/latest/20200830232653/JumpCollectionCards.jpg/663px-JumpCollectionCards.jpg?20200830232653
alt: File:JumpCollectionCards.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/56/latest/20210526194957/Vol45_cover_art.png/410px-Vol45_cover_art.png?20210526194957
alt: File:Vol45 cover art.png>
<src: https://static.jojowiki.com/images/thumb/a/aa/latest/20210201170949/JumpComics45clean.jpg/398px-JumpComics45clean.jpg?20210201170949
alt: File:JumpComics45clean.jpg>
","January 10, 1996",Jump Comics Volume 45 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/80/latest/20191015213045/Volume_45.jpg/380px-Volume_45.jpg?20191015213045
alt: File:Volume 45.jpg>
"
"<src: https://static.jojowiki.com/images/c/ca/latest/20210116183728/GiornoSanta.png?20210116183728
alt: File:GiornoSanta.png>
","January 10, 1996",Weekly Shonen Jump 1996 Issue #3-4 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/0b/latest/20210110110210/Weekly_Jump_January_10_1996.jpg/416px-Weekly_Jump_January_10_1996.jpg?20210110110210
alt: File:Weekly Jump January 10 1996.jpg>
"
"<src: https://static.jojowiki.com/images/4/4c/latest/20210110112715/WSJ1996No5Cover.jpg?20210110112715
alt: File:WSJ1996No5Cover.jpg>
","January 16, 1996",Weekly Shonen Jump 1996 Issue #5-6 (Cover),"<src: https://static.jojowiki.com/images/thumb/a/a7/latest/20210110111223/Weekly_Jump_January_16_1996.jpg/415px-Weekly_Jump_January_16_1996.jpg?20210110111223
alt: File:Weekly Jump January 16 1996.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/7e/latest/20200227093045/WSJ1996No8C.png/800px-WSJ1996No8C.png?20200227093045
alt: File:WSJ1996No8C.png>
","February 5, 1996",Weekly Shonen Jump 1996 Issue #8 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/89/latest/20230220232617/Weekly_Jump_February_5_1996.jpg/415px-Weekly_Jump_February_5_1996.jpg?20230220232617
alt: File:Weekly Jump February 5 1996.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20230223035331/Chapter_445_Magazine_Cover_A.jpg/408px-Chapter_445_Magazine_Cover_A.jpg?20230223035331
alt: File:Chapter 445 Magazine Cover A.jpg>
","February 5, 1996",Weekly Shonen Jump 1996 Issue #8 (Color Page),"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20230223035331/Chapter_445_Magazine_Cover_A.jpg/408px-Chapter_445_Magazine_Cover_A.jpg?20230223035331
alt: File:Chapter 445 Magazine Cover A.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/ef/latest/20191015214329/WSJ1998No8.jpg/800px-WSJ1998No8.jpg?20191015214329
alt: File:WSJ1998No8.jpg>
","February 5, 1996",Weekly Shonen Jump 1996 Issue #8 (Title Page),"<src: https://static.jojowiki.com/images/thumb/e/e5/latest/20230225100031/Chapter_445_Magazine_Cover_B.jpg/800px-Chapter_445_Magazine_Cover_B.jpg?20230225100031
alt: File:Chapter 445 Magazine Cover B.jpg>
"
